customer_id,order_id,order_date,rolling_7_day_order_count
C00201,O0001290,2023-08-03,1
C00201,O0000780,2023-09-13,1
C00201,O0001133,2024-01-27,1
C00202,O0001485,2023-06-03,1
C00202,O0000170,2023-09-01,1
C00202,O0001500,2023-09-23,1
C00203,O0000718,2024-02-05,1
C00203,O0001576,2024-03-02,1
C00204,O0000989,2022-03-22,1
C00204,O0000541,2023-02-01,1
C00204,O0001239,2023-02-05,2
C00204,O0001981,2023-09-12,1
C00204,O0001875,2023-11-05,1
C00204,O0000299,2024-03-14,1
C00204,O0001895,2024-03-20,2
C00205,O0000218,2022-05-28,1
C00205,O0000665,2023-05-21,1
C00206,O0000939,2022-04-18,1
C00206,O0000510,2022-09-16,1
C00207,O0000837,2022-08-11,1
C00207,O0001509,2023-01-26,1
C00207,O0001039,2023-12-06,1
C00207,O0000433,2024-04-05,1
C00208,O0000075,2023-01-13,1
C00208,O0000798,2023-02-24,1
C00208,O0000387,2023-08-11,1
C00209,O0000598,2023-04-10,1
C00210,O0001305,2022-12-15,1
C00210,O0000304,2022-12-31,1
C00210,O0000307,2023-02-12,1
C00210,O0001015,2023-11-27,1
C00211,O0000884,2023-01-19,1
C00211,O0001906,2023-06-22,1
C00211,O0001543,2023-11-02,1
C00211,O0000303,2024-02-20,1
C00212,O0000476,2022-01-12,1
C00212,O0000996,2022-11-01,1
C00212,O0001395,2023-02-16,1
C00212,O0001771,2024-01-28,1
C00213,O0000682,2022-06-28,1
C00213,O0001050,2022-07-23,1
C00213,O0000264,2023-10-22,1
C00213,O0001085,2024-05-03,1
C00214,O0001510,2022-11-08,1
C00214,O0001661,2023-06-30,1
C00215,O0000479,2022-03-01,1
C00215,O0000323,2022-05-05,1
C00215,O0001708,2022-12-13,1
C00215,O0001847,2023-02-18,1
C00215,O0000370,2023-03-14,1
C00215,O0001620,2023-05-09,1
C00215,O0001840,2023-06-15,1
C00215,O0001148,2023-09-21,1
C00215,O0001221,2023-12-03,1
C00216,O0000880,2022-01-13,1
C00216,O0000767,2023-04-04,1
C00217,O0001215,2022-06-12,1
C00217,O0000976,2022-10-11,1
C00217,O0001763,2023-01-06,1
C00217,O0001012,2024-01-21,1
C00218,O0001915,2022-06-03,1
C00218,O0001822,2022-10-05,1
C00218,O0001161,2023-06-10,1
C00218,O0000144,2023-07-19,1
C00219,O0000042,2023-01-10,1
C00219,O0000300,2023-06-12,1
C00219,O0000062,2023-08-18,1
C00220,O0000263,2022-05-14,1
C00220,O0000720,2022-08-12,1
C00220,O0000638,2024-04-12,1
C00221,O0000169,2022-11-29,1
C00221,O0000725,2024-05-05,1
C00222,O0001361,2022-12-28,1
C00222,O0001694,2023-03-15,1
C00222,O0001312,2024-01-15,1
C00223,O0001693,2022-02-19,1
C00223,O0000729,2022-03-12,1
C00223,O0000644,2022-07-07,1
C00223,O0001329,2022-09-04,1
C00223,O0001937,2023-07-27,1
C00224,O0001926,2022-12-25,1
C00224,O0001247,2023-09-06,1
C00224,O0000001,2023-11-19,1
C00225,O0000689,2022-07-02,1
C00225,O0001037,2022-11-03,1
C00225,O0000209,2022-11-09,2
C00225,O0000277,2023-02-23,1
C00226,O0000848,2024-06-22,1
C00227,O0000698,2022-07-15,1
C00227,O0000409,2022-09-29,1
C00227,O0000445,2022-11-30,1
C00227,O0000771,2024-03-14,1
C00228,O0001341,2022-12-22,1
C00228,O0000292,2023-07-22,1
C00228,O0000518,2023-08-15,1
C00229,O0000272,2022-02-07,1
C00229,O0000318,2023-02-02,1
C00229,O0001056,2023-03-30,1
C00229,O0001484,2023-06-29,1
C00230,O0000528,2022-01-19,1
C00230,O0001503,2022-11-06,1
C00230,O0001803,2023-04-10,1
C00230,O0000038,2023-08-20,1
C00230,O0000066,2023-11-05,1
C00231,O0000846,2022-12-29,1
C00231,O0000099,2023-07-17,1
C00231,O0001138,2023-07-30,1
C00231,O0000807,2024-01-02,1
C00231,O0000909,2024-02-21,1
C00232,O0000575,2023-04-27,1
C00232,O0001202,2023-06-23,1
C00232,O0000074,2023-08-26,1
C00232,O0001451,2024-03-25,1
C00232,O0001936,2024-05-11,1
C00233,O0000534,2022-04-23,1
C00233,O0001742,2022-08-14,1
C00233,O0001008,2022-12-04,1
C00233,O0001978,2023-01-18,1
C00233,O0000704,2023-06-17,1
C00233,O0000947,2023-06-26,1
C00233,O0001540,2023-12-20,1
C00233,O0001992,2024-01-21,1
C00234,O0001041,2023-07-16,1
C00234,O0001004,2023-11-05,1
C00235,O0000867,2022-05-29,1
C00235,O0001454,2022-12-20,1
C00235,O0001645,2023-04-09,1
C00235,O0000246,2023-10-30,1
C00235,O0001837,2024-04-14,1
C00236,O0001613,2022-04-09,1
C00236,O0001393,2022-04-16,2
C00236,O0001504,2022-05-05,1
C00236,O0001248,2023-04-27,1
C00236,O0001928,2024-01-01,1
C00237,O0001399,2022-05-03,1
C00237,O0001610,2022-11-26,1
C00237,O0001831,2023-02-06,1
C00237,O0001730,2023-07-11,1
C00238,O0001381,2022-01-13,1
C00238,O0000675,2022-05-13,1
C00238,O0001153,2022-08-01,1
C00238,O0000083,2022-11-29,1
C00238,O0000832,2023-01-09,1
C00238,O0000782,2023-07-17,1
C00238,O0001183,2023-09-30,1
C00239,O0000836,2022-10-28,1
C00239,O0001858,2022-12-14,1
C00239,O0000660,2023-05-17,1
C00239,O0001277,2024-02-23,1
C00239,O0001808,2024-03-09,1
C00239,O0001097,2024-05-28,1
C00240,O0000481,2022-08-26,1
C00240,O0001876,2023-02-03,1
C00240,O0000815,2023-10-24,1
C00241,O0001281,2022-08-24,1
C00242,O0001948,2022-03-25,1
C00242,O0001327,2022-04-05,1
C00242,O0001971,2022-07-28,1
C00242,O0000080,2022-12-12,1
C00242,O0001459,2024-02-16,1
C00242,O0001969,2024-04-16,1
C00243,O0001243,2022-10-30,1
C00244,O0000567,2023-01-07,1
C00244,O0001997,2023-02-07,1
C00244,O0000563,2024-01-17,1
C00245,O0000207,2022-07-18,1
C00245,O0000002,2023-01-18,1
C00245,O0000314,2023-01-28,1
C00245,O0001146,2023-10-19,1
C00245,O0001521,2024-01-04,1
C00245,O0001578,2024-02-15,1
C00245,O0000240,2024-04-17,1
C00246,O0001192,2023-11-27,1
C00247,O0000957,2022-07-06,1
C00247,O0001769,2023-03-13,1
C00247,O0001624,2023-10-11,1
C00247,O0001254,2024-06-29,1
C00248,O0000382,2022-03-20,1
C00248,O0001227,2024-04-01,1
C00249,O0000928,2022-03-28,1
C00249,O0001988,2024-01-11,1
C00250,O0000748,2022-12-23,1
C00250,O0001054,2023-03-04,1
C00250,O0000840,2023-06-28,1
C00250,O0000189,2023-10-04,1
C00251,O0000930,2022-10-07,1
C00251,O0001216,2024-02-20,1
C00251,O0000705,2024-05-19,1
C00252,O0000174,2022-05-25,1
C00252,O0001258,2022-07-23,1
C00252,O0001481,2023-03-28,1
C00252,O0000649,2023-10-29,1
C00252,O0000926,2024-04-25,1
C00253,O0001323,2022-02-08,1
C00253,O0001821,2022-04-30,1
C00253,O0001967,2022-05-05,2
C00253,O0001480,2024-02-26,1
C00253,O0001887,2024-05-11,1
C00254,O0000295,2022-04-10,1
C00254,O0001287,2022-09-03,1
C00254,O0000814,2023-02-13,1
C00254,O0000467,2023-02-19,2
C00254,O0000461,2023-02-22,2
C00254,O0000710,2023-06-29,1
C00254,O0001373,2024-03-13,1
C00255,O0001565,2022-04-13,1
C00255,O0001991,2022-07-24,1
C00255,O0001618,2022-10-13,1
C00255,O0001257,2023-02-26,1
C00256,O0001591,2022-06-15,1
C00256,O0001226,2022-11-29,1
C00256,O0000235,2023-03-09,1
C00256,O0001537,2023-04-16,1
C00256,O0000620,2023-08-24,1
C00256,O0001103,2024-02-29,1
C00257,O0001851,2022-01-19,1
C00257,O0000883,2022-02-16,1
C00257,O0000719,2023-11-27,1
C00258,O0000198,2022-08-04,1
C00258,O0000964,2023-10-09,1
C00259,O0000140,2022-07-04,1
C00259,O0000057,2023-04-12,1
C00259,O0000081,2023-05-01,1
C00259,O0000171,2023-06-30,1
C00259,O0000392,2023-09-14,1
C00260,O0000440,2022-08-10,1
C00260,O0000324,2023-02-26,1
C00260,O0001159,2023-03-31,1
C00261,O0001629,2022-04-10,1
C00261,O0001123,2022-08-16,1
C00261,O0000069,2022-09-15,1
C00261,O0000752,2023-03-07,1
C00261,O0000326,2023-09-26,1
C00261,O0000162,2023-10-10,1
C00262,O0001115,2022-03-02,1
C00262,O0001921,2022-06-13,1
C00262,O0001631,2022-11-29,1
C00262,O0000588,2023-06-29,1
C00262,O0000849,2023-08-03,1
C00262,O0000819,2024-02-26,1
C00263,O0001738,2022-08-24,1
C00263,O0001864,2023-07-07,1
C00263,O0001320,2023-08-22,1
C00263,O0001818,2023-08-24,2
C00264,O0000640,2022-04-19,1
C00264,O0000157,2023-04-20,1
C00264,O0000489,2023-10-06,1
C00265,O0000925,2022-03-11,1
C00265,O0001780,2023-02-11,1
C00265,O0000652,2023-04-04,1
C00265,O0001391,2023-12-06,1
C00265,O0001273,2024-01-08,1
C00266,O0000131,2023-05-13,1
C00266,O0001009,2023-07-05,1
C00266,O0000386,2023-08-23,1
C00266,O0000908,2024-01-14,1
C00266,O0000790,2024-02-12,1
C00267,O0001583,2023-02-21,1
C00267,O0000061,2024-02-02,1
C00267,O0001318,2024-05-14,1
C00268,O0001764,2022-05-31,1
C00268,O0001674,2022-07-25,1
C00268,O0000740,2022-12-30,1
C00268,O0001569,2023-11-23,1
C00269,O0000243,2023-02-13,1
C00269,O0001416,2023-08-09,1
C00269,O0000260,2023-10-28,1
C00269,O0000117,2023-11-25,1
C00269,O0000749,2023-11-30,2
C00270,O0000180,2022-02-25,1
C00270,O0001345,2022-04-09,1
C00271,O0000113,2022-03-11,1
C00271,O0001941,2022-09-30,1
C00271,O0000954,2023-08-21,1
C00271,O0001208,2023-10-15,1
C00271,O0001768,2023-11-27,1
C00273,O0000860,2022-02-15,1
C00273,O0001762,2022-07-02,1
C00273,O0001336,2022-08-07,1
C00273,O0000763,2022-11-01,1
C00273,O0001745,2023-01-30,1
C00273,O0001985,2023-12-22,1
C00274,O0000071,2023-02-26,1
C00275,O0000821,2022-03-24,1
C00275,O0000373,2022-04-04,1
C00275,O0000195,2023-10-21,1
C00276,O0000542,2022-01-16,1
C00276,O0000418,2023-01-26,1
C00276,O0001778,2023-04-04,1
C00276,O0000760,2024-01-28,1
C00277,O0001095,2022-08-09,1
C00277,O0001748,2022-12-21,1
C00277,O0000456,2023-04-27,1
C00277,O0000684,2023-11-04,1
C00277,O0001557,2024-03-10,1
C00278,O0001121,2022-02-19,1
C00278,O0001152,2023-07-23,1
C00278,O0001436,2024-03-22,1
C00278,O0000889,2024-06-28,1
C00279,O0001685,2022-03-12,1
C00279,O0001999,2023-03-24,1
C00279,O0001849,2024-01-25,1
C00280,O0001068,2022-07-28,1
C00280,O0001902,2023-01-02,1
C00280,O0000055,2023-10-09,1
C00280,O0001494,2024-03-10,1
C00280,O0001501,2024-03-14,2
C00280,O0000877,2024-05-15,1
C00281,O0001240,2023-07-23,1
C00281,O0000233,2023-12-29,1
C00281,O0001242,2024-02-16,1
C00282,O0001732,2022-09-27,1
C00282,O0001475,2023-02-03,1
C00282,O0000183,2023-10-09,1
C00283,O0000163,2024-02-02,1
C00284,O0000609,2022-05-04,1
C00284,O0000829,2022-08-06,1
C00284,O0000512,2022-11-14,1
C00284,O0000317,2023-02-02,1
C00284,O0000495,2023-04-10,1
C00284,O0001782,2024-02-15,1
C00284,O0001566,2024-03-20,1
C00285,O0000722,2022-06-05,1
C00285,O0001750,2024-05-15,1
C00285,O0000695,2024-06-18,1
C00286,O0001477,2023-04-01,1
C00286,O0001492,2023-05-06,1
C00286,O0000109,2024-02-08,1
C00287,O0001838,2022-01-12,1
C00287,O0001241,2022-03-20,1
C00287,O0000028,2022-04-11,1
C00287,O0000637,2023-03-13,1
C00287,O0000707,2023-08-17,1
C00287,O0000581,2023-08-31,1
C00287,O0000855,2023-10-28,1
C00287,O0000012,2024-01-27,1
C00287,O0000636,2024-05-18,1
C00287,O0001664,2024-06-21,1
C00288,O0001426,2022-07-09,1
C00289,O0000451,2022-04-19,1
C00289,O0001575,2022-05-19,1
C00289,O0000728,2023-02-26,1
C00289,O0000565,2023-08-21,1
C00290,O0001980,2022-07-09,1
C00290,O0001311,2023-06-08,1
C00290,O0001407,2023-07-10,1
C00290,O0001260,2023-12-30,1
C00290,O0001017,2024-04-24,1
C00290,O0000253,2024-06-24,1
C00291,O0000338,2022-01-29,1
C00291,O0000573,2022-07-03,1
C00291,O0001063,2023-12-31,1
C00292,O0000294,2022-05-04,1
C00292,O0001865,2023-05-18,1
C00293,O0001552,2024-02-27,1
C00293,O0000918,2024-06-13,1
C00294,O0001804,2022-06-10,1
C00294,O0000552,2023-08-25,1
C00294,O0001756,2024-03-30,1
C00295,O0000970,2022-07-15,1
C00295,O0000257,2024-01-21,1
C00296,O0000899,2022-07-06,1
C00296,O0001642,2022-09-24,1
C00296,O0001511,2023-06-07,1
C00296,O0001424,2024-05-19,1
C00297,O0001952,2023-01-30,1
C00298,O0000595,2022-04-02,1
C00298,O0000765,2022-06-06,1
C00298,O0000376,2024-01-22,1
C00298,O0001835,2024-05-06,1
C00299,O0000648,2023-03-07,1
C00299,O0001861,2023-07-27,1
C00300,O0000327,2022-05-17,1
C00300,O0001776,2022-07-15,1
C00300,O0001091,2023-05-26,1
C00300,O0001016,2023-06-09,1
C00301,O0000857,2023-07-09,1
C00302,O0001245,2022-03-02,1
C00302,O0000914,2022-05-12,1
C00302,O0000727,2022-07-11,1
C00302,O0000226,2023-01-18,1
C00302,O0000715,2023-12-01,1
C00302,O0001197,2024-04-12,1
C00303,O0001246,2022-06-06,1
C00303,O0000178,2023-07-15,1
C00303,O0000401,2024-05-10,1
C00304,O0001062,2022-06-18,1
C00304,O0000159,2022-07-27,1
C00304,O0000582,2023-11-16,1
C00304,O0001541,2023-12-07,1
C00304,O0000801,2024-06-16,1
C00306,O0000139,2022-01-10,1
C00306,O0001657,2022-03-22,1
C00306,O0000515,2022-06-07,1
C00306,O0001223,2023-05-07,1
C00306,O0000017,2023-06-28,1
C00307,O0001662,2022-02-25,1
C00307,O0000168,2022-07-01,1
C00307,O0000601,2022-10-04,1
C00307,O0000123,2024-03-12,1
C00307,O0000746,2024-04-21,1
C00308,O0001775,2022-10-14,1
C00308,O0001232,2022-12-23,1
C00308,O0000659,2023-04-08,1
C00308,O0001457,2023-11-20,1
C00309,O0000545,2022-01-12,1
C00309,O0001905,2022-11-07,1
C00309,O0000604,2023-03-13,1
C00309,O0000193,2024-05-02,1
C00310,O0000336,2022-08-05,1
C00310,O0000991,2022-10-05,1
C00310,O0000092,2024-01-26,1
C00310,O0001560,2024-05-05,1
C00311,O0001524,2022-08-29,1
C00311,O0000955,2023-06-30,1
C00311,O0001767,2024-03-27,1
C00312,O0000296,2022-10-24,1
C00312,O0001229,2022-12-19,1
C00312,O0000538,2023-07-16,1
C00312,O0000912,2023-09-07,1
C00313,O0001372,2022-04-30,1
C00313,O0001006,2023-06-06,1
C00313,O0000465,2023-08-31,1
C00313,O0000108,2023-09-20,1
C00314,O0001238,2022-09-09,1
C00314,O0001021,2022-09-15,2
C00314,O0000966,2022-12-03,1
C00314,O0000403,2023-01-11,1
C00314,O0001692,2023-10-17,1
C00314,O0000546,2024-03-13,1
C00315,O0001512,2022-05-25,1
C00315,O0001695,2022-12-01,1
C00315,O0001437,2023-02-20,1
C00316,O0001965,2023-08-13,1
C00316,O0001076,2024-01-16,1
C00316,O0000211,2024-05-10,1
C00316,O0001933,2024-06-21,1
C00317,O0001856,2022-03-01,1
C00317,O0000407,2023-02-09,1
C00317,O0000288,2023-05-20,1
C00318,O0000247,2023-12-15,1
C00318,O0001096,2024-06-25,1
C00319,O0001432,2023-04-24,1
C00319,O0001275,2024-02-07,1
C00319,O0001107,2024-03-31,1
C00320,O0000551,2023-04-10,1
C00320,O0001002,2023-09-04,1
C00321,O0001160,2022-11-27,1
C00321,O0000629,2023-09-18,1
C00321,O0001144,2023-12-02,1
C00322,O0000934,2022-01-23,1
C00322,O0000438,2022-11-17,1
C00322,O0001069,2023-11-10,1
C00322,O0001755,2024-03-08,1
C00322,O0000458,2024-03-10,2
C00323,O0001132,2022-11-17,1
C00323,O0001593,2023-01-29,1
C00323,O0001297,2023-06-03,1
C00323,O0001622,2023-07-05,1
C00323,O0001267,2023-09-04,1
C00323,O0001966,2023-09-06,2
C00323,O0000217,2023-10-15,1
C00324,O0001746,2022-06-17,1
C00324,O0001792,2022-10-29,1
C00324,O0001953,2024-02-14,1
C00324,O0000287,2024-06-21,1
C00325,O0000219,2022-08-17,1
C00325,O0001951,2022-11-06,1
C00326,O0000547,2022-01-22,1
C00326,O0000107,2022-05-28,1
C00326,O0001561,2022-11-28,1
C00326,O0001893,2024-04-27,1
C00327,O0000793,2022-08-26,1
C00327,O0001207,2023-11-07,1
C00328,O0001986,2022-02-17,1
C00328,O0001651,2023-08-21,1
C00328,O0000052,2023-12-31,1
C00328,O0000758,2024-01-01,2
C00328,O0001376,2024-03-24,1
C00328,O0000769,2024-05-09,1
C00329,O0001640,2022-04-07,1
C00329,O0000529,2023-02-07,1
C00329,O0000064,2023-08-14,1
C00329,O0001571,2024-03-06,1
C00329,O0000122,2024-03-29,1
C00330,O0000974,2022-01-13,1
C00330,O0001737,2022-06-14,1
C00330,O0001761,2022-09-09,1
C00331,O0001309,2022-10-13,1
C00331,O0001600,2023-04-04,1
C00332,O0000085,2022-09-16,1
C00332,O0000678,2022-12-07,1
C00332,O0001681,2023-01-28,1
C00332,O0001815,2023-04-17,1
C00333,O0000237,2023-04-23,1
C00333,O0000494,2023-05-01,1
C00333,O0000430,2023-05-04,2
C00334,O0000983,2022-04-23,1
C00334,O0000275,2022-06-09,1
C00334,O0001375,2022-06-30,1
C00334,O0000535,2022-08-24,1
C00334,O0001220,2023-08-21,1
C00334,O0001302,2024-06-11,1
C00335,O0001188,2022-01-11,1
C00335,O0000661,2022-09-29,1
C00335,O0001518,2022-12-11,1
C00336,O0000985,2023-04-18,1
C00336,O0001720,2024-05-27,1
C00337,O0001052,2023-03-31,1
C00338,O0001609,2022-02-21,1
C00338,O0001106,2022-04-08,1
C00338,O0000290,2023-09-05,1
C00339,O0001035,2022-08-10,1
C00339,O0001441,2022-08-28,1
C00339,O0001869,2022-10-18,1
C00339,O0001857,2022-11-13,1
C00339,O0001434,2023-04-11,1
C00339,O0001922,2023-11-14,1
C00340,O0000789,2022-01-21,1
C00340,O0000851,2023-08-28,1
C00340,O0000464,2023-11-20,1
C00340,O0001862,2023-12-27,1
C00340,O0001348,2024-06-09,1
C00341,O0000437,2022-03-14,1
C00341,O0000274,2022-05-16,1
C00341,O0000167,2022-09-19,1
C00341,O0000737,2022-12-23,1
C00341,O0000568,2023-01-22,1
C00341,O0001940,2023-03-25,1
C00341,O0001094,2023-04-16,1
C00341,O0000267,2023-12-28,1
C00341,O0001150,2024-03-06,1
C00341,O0000098,2024-04-16,1
C00342,O0000242,2022-07-06,1
C00342,O0001715,2022-08-27,1
C00342,O0001164,2022-11-01,1
C00342,O0000466,2024-05-27,1
C00343,O0001410,2022-03-29,1
C00343,O0000490,2022-06-30,1
C00343,O0000426,2022-11-26,1
C00343,O0001711,2023-06-02,1
C00343,O0000736,2023-06-08,2
C00343,O0000739,2023-07-24,1
C00344,O0000795,2022-11-09,1
C00344,O0001605,2023-01-25,1
C00344,O0001749,2023-07-19,1
C00345,O0000921,2022-07-30,1
C00345,O0000861,2023-04-21,1
C00346,O0000886,2022-11-13,1
C00346,O0001086,2022-11-28,1
C00346,O0001516,2023-02-10,1
C00346,O0000616,2023-05-20,1
C00346,O0000439,2023-10-07,1
C00346,O0000946,2023-10-09,2
C00347,O0001231,2023-10-31,1
C00347,O0001649,2023-12-10,1
C00347,O0001109,2024-02-25,1
C00348,O0000261,2023-08-21,1
C00348,O0000527,2023-11-21,1
C00349,O0000706,2023-01-10,1
C00349,O0000357,2023-07-22,1
C00350,O0000135,2023-04-04,1
C00350,O0001717,2023-08-25,1
C00350,O0001841,2023-08-30,2
C00351,O0001912,2022-03-27,1
C00351,O0001725,2022-11-13,1
C00351,O0001053,2023-03-14,1
C00351,O0000232,2024-05-16,1
C00352,O0001401,2022-02-16,1
C00352,O0000606,2023-09-11,1
C00353,O0001415,2023-04-22,1
C00353,O0000589,2024-01-18,1
C00354,O0000448,2022-04-02,1
C00354,O0000712,2022-05-10,1
C00354,O0001089,2023-02-15,1
C00354,O0000424,2024-04-10,1
C00355,O0000950,2022-02-22,1
C00355,O0001289,2023-01-20,1
C00355,O0001998,2024-04-23,1
C00356,O0001719,2022-01-03,1
C00356,O0001596,2022-06-12,1
C00356,O0001193,2022-06-30,1
C00356,O0000262,2022-08-10,1
C00357,O0000047,2023-10-15,1
C00357,O0001777,2024-01-09,1
C00358,O0000658,2022-12-15,1
C00358,O0000885,2023-07-29,1
C00358,O0001255,2023-09-01,1
C00358,O0001982,2023-09-23,1
C00359,O0000293,2022-04-07,1
C00359,O0000030,2022-09-10,1
C00359,O0000772,2023-11-28,1
C00359,O0000302,2024-05-10,1
C00360,O0000216,2022-03-15,1
C00360,O0001346,2022-04-19,1
C00360,O0001757,2024-01-03,1
C00361,O0000978,2022-05-29,1
C00361,O0001733,2022-12-23,1
C00361,O0000500,2023-02-17,1
C00361,O0001047,2023-09-28,1
C00361,O0000838,2024-04-11,1
C00362,O0000480,2023-01-27,1
C00362,O0001588,2023-12-29,1
C00363,O0001125,2022-02-26,1
C00363,O0001801,2022-04-13,1
C00363,O0001110,2022-05-10,1
C00363,O0001055,2022-06-15,1
C00363,O0001666,2023-05-10,1
C00363,O0001186,2023-07-21,1
C00363,O0001691,2024-05-07,1
C00364,O0000255,2022-01-12,1
C00364,O0000554,2022-11-09,1
C00364,O0001234,2023-03-14,1
C00364,O0000572,2023-10-02,1
C00364,O0000842,2024-03-06,1
C00365,O0001366,2022-06-16,1
C00365,O0000681,2023-01-24,1
C00365,O0001187,2023-01-27,2
C00365,O0000761,2024-01-06,1
C00365,O0000744,2024-02-16,1
C00366,O0001956,2022-08-20,1
C00366,O0000150,2023-11-16,1
C00367,O0000282,2022-03-19,1
C00367,O0001563,2022-06-24,1
C00367,O0000646,2023-10-14,1
C00367,O0000220,2023-12-27,1
C00368,O0001357,2022-06-18,1
C00368,O0001881,2022-06-27,1
C00368,O0000011,2022-08-02,1
C00368,O0000398,2023-05-05,1
C00368,O0000432,2023-11-27,1
C00369,O0001326,2022-01-23,1
C00369,O0000413,2022-06-26,1
C00369,O0000313,2022-07-15,1
C00369,O0000084,2022-10-20,1
C00369,O0000524,2023-03-07,1
C00369,O0000856,2023-03-30,1
C00369,O0001703,2024-05-18,1
C00370,O0000887,2022-09-12,1
C00370,O0000176,2022-09-27,1
C00370,O0001351,2023-05-19,1
C00370,O0001014,2023-05-31,1
C00370,O0001371,2023-09-05,1
C00370,O0000415,2023-10-15,1
C00370,O0001386,2023-10-30,1
C00371,O0001810,2022-03-10,1
C00371,O0001710,2022-08-01,1
C00371,O0001283,2023-08-21,1
C00371,O0001987,2023-12-17,1
C00371,O0000453,2024-02-07,1
C00372,O0000366,2022-04-22,1
C00372,O0001913,2022-05-02,1
C00372,O0001979,2022-07-29,1
C00372,O0000204,2022-10-11,1
C00372,O0000355,2024-01-23,1
C00373,O0001070,2022-09-14,1
C00373,O0000103,2023-05-14,1
C00373,O0000995,2023-11-05,1
C00373,O0000935,2024-01-02,1
C00373,O0001812,2024-03-25,1
C00374,O0001025,2022-08-17,1
C00374,O0000522,2023-03-27,1
C00375,O0001200,2022-11-30,1
C00375,O0000920,2023-12-16,1
C00375,O0000353,2024-05-03,1
C00376,O0000979,2022-02-02,1
C00376,O0000298,2022-10-10,1
C00376,O0000356,2023-11-18,1
C00376,O0001977,2024-03-23,1
C00377,O0001476,2023-03-29,1
C00378,O0001127,2022-03-25,1
C00378,O0000393,2022-07-26,1
C00378,O0000316,2022-09-07,1
C00378,O0001444,2023-04-03,1
C00378,O0000809,2023-05-05,1
C00378,O0000735,2023-07-05,1
C00378,O0000309,2023-09-14,1
C00379,O0000186,2023-02-15,1
C00379,O0000625,2023-05-28,1
C00379,O0001680,2023-07-29,1
C00379,O0001118,2024-01-10,1
C00380,O0001385,2022-05-24,1
C00380,O0000794,2023-06-05,1
C00380,O0000602,2024-01-08,1
C00381,O0000896,2023-06-18,1
C00381,O0001141,2023-10-03,1
C00381,O0000755,2023-11-17,1
C00381,O0000377,2024-05-22,1
C00382,O0001112,2022-06-21,1
C00382,O0000591,2024-04-06,1
C00383,O0000879,2022-04-03,1
C00383,O0000278,2022-09-20,1
C00383,O0001244,2023-01-26,1
C00383,O0001073,2023-12-30,1
C00383,O0001353,2024-02-25,1
C00383,O0000526,2024-06-22,1
C00384,O0001574,2023-07-14,1
C00384,O0000823,2023-12-28,1
C00385,O0000953,2022-02-05,1
C00385,O0000621,2022-06-29,1
C00385,O0000383,2023-02-03,1
C00385,O0000570,2023-06-08,1
C00385,O0000094,2024-05-13,1
C00386,O0001797,2023-01-28,1
C00386,O0000569,2023-08-01,1
C00387,O0001433,2022-01-17,1
C00387,O0000221,2023-08-07,1
C00387,O0001844,2023-11-29,1
C00388,O0001823,2022-05-26,1
C00388,O0001124,2022-07-28,1
C00388,O0001064,2024-03-17,1
C00389,O0001772,2022-09-26,1
C00389,O0001684,2022-11-12,1
C00389,O0000112,2024-06-13,1
C00390,O0000904,2022-03-12,1
C00390,O0000781,2023-04-02,1
C00390,O0001116,2023-08-25,1
C00390,O0001508,2024-05-30,1
C00391,O0000531,2022-06-13,1
C00391,O0001093,2022-11-05,1
C00391,O0000334,2022-11-28,1
C00391,O0000992,2023-08-17,1
C00391,O0000041,2023-08-18,2
C00391,O0000358,2024-04-15,1
C00391,O0001558,2024-05-14,1
C00392,O0001330,2022-05-15,1
C00392,O0001527,2023-12-19,1
C00392,O0001043,2024-05-14,1
C00393,O0000196,2023-01-12,1
C00393,O0001272,2024-02-07,1
C00394,O0001473,2023-01-27,1
C00394,O0000043,2023-08-30,1
C00394,O0001950,2024-04-12,1
C00394,O0001296,2024-05-17,1
C00394,O0001046,2024-06-20,1
C00396,O0001430,2022-04-23,1
C00396,O0000963,2022-06-13,1
C00396,O0000153,2022-07-10,1
C00397,O0000852,2023-03-02,1
C00397,O0000151,2023-05-19,1
C00397,O0000610,2024-02-16,1
C00398,O0000574,2022-08-01,1
C00398,O0001616,2022-10-25,1
C00398,O0001114,2023-01-23,1
C00398,O0000578,2023-07-09,1
C00398,O0001519,2024-02-21,1
C00399,O0001612,2022-04-18,1
C00399,O0000068,2022-06-17,1
C00399,O0000605,2022-09-04,1
C00399,O0001854,2022-10-13,1
C00399,O0001602,2022-12-01,1
C00399,O0001594,2022-12-13,1
C00399,O0001900,2023-07-24,1
C00399,O0001696,2024-05-02,1
C00400,O0000059,2022-06-15,1
C00400,O0001199,2022-07-23,1
C00400,O0001597,2023-01-07,1
C00400,O0001379,2023-02-01,1
C00400,O0000871,2023-06-29,1
C00400,O0000676,2024-05-02,1
C00400,O0001983,2024-06-11,1
C00401,O0001349,2022-01-24,1
C00401,O0001136,2022-02-06,1
C00401,O0000271,2024-01-28,1
C00401,O0001155,2024-03-17,1
C00402,O0001754,2022-05-26,1
C00402,O0000762,2022-06-06,1
C00402,O0000811,2023-12-20,1
C00403,O0000894,2023-01-01,1
C00403,O0001744,2023-08-30,1
C00404,O0001151,2022-02-05,1
C00404,O0001145,2022-03-12,1
C00404,O0001590,2024-02-24,1
C00404,O0000014,2024-03-05,1
C00405,O0001499,2022-01-03,1
C00405,O0000998,2022-02-04,1
